InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
TU,Fish,154610,492,Hybognathus nuchalis,Cyprinidae,,,30.77861,-89.82972,,,United States of America,Louisiana,Washington,,,Pearl River along right bank above Coburn Creek.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154616,2,Hybognathus nuchalis,Cyprinidae,,,30.76528,-89.83222,,,United States of America,Louisiana,Washington,,,Pearl River along right bank above mouth of Bogalusa Creek.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154623,14,Lepomis megalotis,Centrarchidae,,,30.76528,-89.83222,,,United States of America,Louisiana,Washington,,,Pearl River along right bank above mouth of Bogalusa Creek.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154622,5,Pimephales vigilax,Cyprinidae,,,30.76528,-89.83222,,,United States of America,Louisiana,Washington,,,Pearl River along right bank above mouth of Bogalusa Creek.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154624,1,Micropterus salmoides,Centrarchidae,,,30.76528,-89.83222,,,United States of America,Louisiana,Washington,,,Pearl River along right bank above mouth of Bogalusa Creek.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154617,1,Notropis atherinoides,Cyprinidae,,,30.76528,-89.83222,,,United States of America,Louisiana,Washington,,,Pearl River along right bank above mouth of Bogalusa Creek.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154633,7,Lepomis megalotis,Centrarchidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. below Richardson Landing.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154632,7,Pimephales vigilax,Cyprinidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. below Richardson Landing.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154628,1,Notropis atherinoides,Cyprinidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. below Richardson Landing.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154627,51,Hybognathus nuchalis,Cyprinidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. below Richardson Landing.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154639,1,Hybognathus nuchalis,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at River Mile 54.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154654,1,Micropterus salmoides,Centrarchidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at River Mile 54.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154648,14,Pimephales vigilax,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at River Mile 54.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154652,5,Lepomis megalotis,Centrarchidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at River Mile 54.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154651,1,Lepomis macrochirus,Centrarchidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at River Mile 54.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154642,1,Notropis atherinoides,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at River Mile 54.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154658,1,Lepisosteus oculatus,Lepisosteidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank just above Pools Bluff Sill; Pearl River Canal.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154672,19,Lepomis macrochirus,Centrarchidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank just above Pools Bluff Sill; Pearl River Canal.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154666,117,Pimephales vigilax,Cyprinidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank just above Pools Bluff Sill; Pearl River Canal.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154668,34,Gambusia affinis,Poeciliidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank just above Pools Bluff Sill; Pearl River Canal.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154674,33,Micropterus salmoides,Centrarchidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank just above Pools Bluff Sill; Pearl River Canal.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154673,25,Lepomis megalotis,Centrarchidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank just above Pools Bluff Sill; Pearl River Canal.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154662,120,Hybognathus nuchalis,Cyprinidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank just above Pools Bluff Sill; Pearl River Canal.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154677,7,Hybognathus nuchalis,Cyprinidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank just below Pools Bluff Sill.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154688,5,Lepomis megalotis,Centrarchidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank just below Pools Bluff Sill.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,159559,24,Gambusia affinis,Poeciliidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank just below Pools Bluff Sill.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154684,13,Pimephales vigilax,Cyprinidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank just below Pools Bluff Sill.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154687,8,Lepomis macrochirus,Centrarchidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank just below Pools Bluff Sill.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154694,7,Percina vigil,Percidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank just below Pools Bluff Sill.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154679,2,Notropis atherinoides,Cyprinidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank just below Pools Bluff Sill.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154689,1,Micropterus salmoides,Centrarchidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank just below Pools Bluff Sill.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155392,52,Pimephales vigilax,Cyprinidae,,,30.79694,-89.8175,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank 0.5 mi. above Hwy. 26.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155386,9,Notropis atherinoides,Cyprinidae,,,30.79694,-89.8175,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank 0.5 mi. above Hwy. 26.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155397,1,Percina vigil,Percidae,,,30.79694,-89.8175,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank 0.5 mi. above Hwy. 26.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155383,26,Hybognathus nuchalis,Cyprinidae,,,30.79694,-89.8175,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank 0.5 mi. above Hwy. 26.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155409,5,Pimephales vigilax,Cyprinidae,,,30.7825,-89.82027,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 1.0 mi. below Hwy. 26.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155403,77,Notropis atherinoides,Cyprinidae,,,30.7825,-89.82027,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 1.0 mi. below Hwy. 26.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155410,3,Lepomis megalotis,Centrarchidae,,,30.7825,-89.82027,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 1.0 mi. below Hwy. 26.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155412,1,Micropterus salmoides,Centrarchidae,,,30.7825,-89.82027,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 1.0 mi. below Hwy. 26.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155399,141,Hybognathus nuchalis,Cyprinidae,,,30.7825,-89.82027,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 1.0 mi. below Hwy. 26.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155418,83,Notropis atherinoides,Cyprinidae,,,30.77583,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Coburn Creek.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155424,5,Pimephales vigilax,Cyprinidae,,,30.77583,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Coburn Creek.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155430,1,Percina vigil,Percidae,,,30.77583,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Coburn Creek.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155425,1,Lepomis megalotis,Centrarchidae,,,30.77583,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Coburn Creek.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155416,90,Hybognathus nuchalis,Cyprinidae,,,30.77583,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Coburn Creek.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155431,9,Hybognathus nuchalis,Cyprinidae,,,30.76528,-89.83222,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Bogalusa Creek.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155441,51,Pimephales vigilax,Cyprinidae,,,30.76528,-89.83222,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Bogalusa Creek.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155435,7,Notropis atherinoides,Cyprinidae,,,30.76528,-89.83222,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Bogalusa Creek.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155448,3,Hybognathus nuchalis,Cyprinidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washignton,,,Pearl River along right bank 0.5 mi. below Richardson Landing.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155456,11,Pimephales vigilax,Cyprinidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washignton,,,Pearl River along right bank 0.5 mi. below Richardson Landing.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155450,8,Notropis atherinoides,Cyprinidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washignton,,,Pearl River along right bank 0.5 mi. below Richardson Landing.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155460,1,Percina vigil,Percidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washignton,,,Pearl River along right bank 0.5 mi. below Richardson Landing.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155475,1,Percina vigil,Percidae,,,30.74055,-89.82694,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at River Mile 54.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155471,4,Lepomis megalotis,Centrarchidae,,,30.74055,-89.82694,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at River Mile 54.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155470,4,Pimephales vigilax,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at River Mile 54.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155465,1,Notropis atherinoides,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at River Mile 54.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155462,19,Hybognathus nuchalis,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at River Mile 54.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155485,1,Percina vigil,Percidae,,,30.705,-89.84611,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just above Pools Bluff Sill.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155483,6,Pimephales vigilax,Cyprinidae,,,30.705,-89.84611,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just above Pools Bluff Sill.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155488,4,Hybognathus nuchalis,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155491,4,Notropis atherinoides,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155498,3,Gambusia affinis,Poeciliidae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155500,2,Percina vigil,Percidae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,155497,7,Pimephales vigilax,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1989,7,6,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,156630,1,Carpiodes velifer,Catostomidae,,,30.79778,-89.81722,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.75 mi. above Hwy. 26.,,,1989,10,12,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,156633,17,Notropis atherinoides,Cyprinidae,,,30.79778,-89.81722,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.75 mi. above Hwy. 26.,,,1989,10,12,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,156637,8,Gambusia affinis,Poeciliidae,,,30.79778,-89.81722,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.75 mi. above Hwy. 26.,,,1989,10,12,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,156631,103,Hybognathus nuchalis,Cyprinidae,,,30.79778,-89.81722,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.75 mi. above Hwy. 26.,,,1989,10,12,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,156648,22,Pimephales vigilax,Cyprinidae,,,30.78444,-89.81944,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.75 mi. below Hwy. 26.,,,1989,10,12,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,156644,16,Notropis atherinoides,Cyprinidae,,,30.78444,-89.81944,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.75 mi. below Hwy. 26.,,,1989,10,12,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,156641,66,Hybognathus nuchalis,Cyprinidae,,,30.78444,-89.81944,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.75 mi. below Hwy. 26.,,,1989,10,12,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,156653,15,Notropis atherinoides,Cyprinidae,,,30.77583,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Coburn Creek.,,,1989,10,12,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,156651,30,Hybognathus nuchalis,Cyprinidae,,,30.77583,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Coburn Creek.,,,1989,10,12,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,156659,2,Carpiodes velifer,Catostomidae,,,30.76528,-89.83222,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Bogalusa Creek.,,,1989,10,12,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,156662,9,Notropis atherinoides,Cyprinidae,,,30.76528,-89.83222,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Bogalusa Creek.,,,1989,10,12,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,156667,11,Pimephales vigilax,Cyprinidae,,,30.76528,-89.83222,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Bogalusa Creek.,,,1989,10,12,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,156660,60,Hybognathus nuchalis,Cyprinidae,,,30.76528,-89.83222,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Bogalusa Creek.,,,1989,10,12,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,156677,31,Pimephales vigilax,Cyprinidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. below Richardson Landing.,,,1989,10,12,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,156680,1,Percina vigil,Percidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. below Richardson Landing.,,,1989,10,12,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,156672,67,Hybognathus nuchalis,Cyprinidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. below Richardson Landing.,,,1989,10,12,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,156681,1,Carpiodes velifer,Catostomidae,,,30.74055,-89.82694,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at River Mile 54.,,,1989,10,12,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,156683,6,Notropis atherinoides,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at River Mile 54.,,,1989,10,12,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,156682,40,Hybognathus nuchalis,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at River Mile 54.,,,1989,10,12,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,156704,12,Lepomis megalotis,Centrarchidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank just above Pools Bluff Sill.,,,1989,10,12,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
