"","CatalogNumber","YearCollected","MonthCollected","DayCollected","IndividualFishID","Dissector_and_Examiner","DissectionDate","Sex","TotalLength_mm","StandardLength_mm","Weight_mg","CI","combo","Latitude","Longitude","psite_spp","psite_count"
"1683","156672",1989,10,12,"156672_01","DJB DMDM","07/09/2024",NA,58,44,"1528","impact","impact_1984-1993","30.75667","-89.82611","MYX.AK",0
"1684","156672",1989,10,12,"156672_03","DJB CJW","07/09/2024",NA,50,37,"848","impact","impact_1984-1993","30.75667","-89.82611","MYX.AK",0
"1685","156672",1989,10,12,"156672_02","DJB GMC","07/09/2024",NA,53,41,"1136","impact","impact_1984-1993","30.75667","-89.82611","MYX.AK",0
"1686","160024",1991,1,3,"160024_04","jt djb ij kl","07/16/2024","na",96,73,"6710","impact","impact_1984-1993","30.70222","-89.84417","MYX.AK",0
"1687","160024",1991,1,3,"160024_03","djb sc kl","07/16/2024","na",98,76,"2098","impact","impact_1984-1993","30.70222","-89.84417","MYX.AK",0
"1688","160024",1991,1,3,"160024_01","sc ij dmdm","07/16/2024","na",113,93,"12164","impact","impact_1984-1993","30.70222","-89.84417","MYX.AK",0
"1689","160024",1991,1,3,"160024_02","IJ KL","07/16/2024",NA,105,84,"6552","impact","impact_1984-1993","30.70222","-89.84417","MYX.AK",0
"1690","161604",1991,10,26,"161604_01","sc clw cjw","07/12/2024","na",68,57,"2564","control","control_1984-1993","30.77583","-89.82722","MYX.AK",0
"1691","161604",1991,10,26,"161604_03","djb clw gmc","07/11/2024","na",71,56,"3079","control","control_1984-1993","30.77583","-89.82722","MYX.AK",0
"1692","161604",1991,10,26,"161604_04","DJB CLW","07/11/2024",NA,69,55,"2638","control","control_1984-1993","30.77583","-89.82722","MYX.AK",0
"1693","161604",1991,10,26,"161604_02","KL","07/11/2024","na",71,57,"3166","control","control_1984-1993","30.77583","-89.82722","MYX.AK",0
"1694","172513",1995,1,14,"172513_02","IJ DJB/KL","07/09/2024",NA,67,54,"2565","control","control_1994-2003","30.77861","-89.82972","MYX.AK",0
"1695","172513",1995,1,14,"172513_03","JT KL","07/09/2024","F",75,58,"3215","control","control_1994-2003","30.77861","-89.82972","MYX.AK",0
"1696","172513",1995,1,14,"172513_01","JT JT/DJB/CJW","07/09/2024",NA,73,56,"2754","control","control_1994-2003","30.77861","-89.82972","MYX.AK",0
"1697","172513",1995,1,14,"172513_04","JT/GMC/IJ","07/09/2024",NA,69,56,"2351","control","control_1994-2003","30.77861","-89.82972","MYX.AK",0
"1698","174634",1995,4,29,"174634_01","sc gmc ij","07/15/2024","na",72,60,"3940","impact","impact_1994-2003","30.76222","-89.83111","MYX.AK",0
"1699","174634",1995,4,29,"174634_04","jt kl","07/12/2024","f",80,65,"5333","impact","impact_1994-2003","30.76222","-89.83111","MYX.AK",0
"1700","174634",1995,4,29,"174634_02","GMC CJW","07/12/2024",NA,98,82,"6557","impact","impact_1994-2003","30.76222","-89.83111","MYX.AK",0
"1701","174634",1995,4,29,"174634_03","djb sc kl","07/12/2024","na",93,73,"5623","impact","impact_1994-2003","30.76222","-89.83111","MYX.AK",0
"1702","175623",1995,7,29,"175623_01","SC CJW CLW","07/18/2024",NA,51,42,"1280","impact","impact_1994-2003","30.75417","-89.82694","MYX.AK",0
"1703","175623",1995,7,29,"175623_03","JT CJW DMDM","07/18/2024",NA,51,40,"1179","impact","impact_1994-2003","30.75417","-89.82694","MYX.AK",0
"1704","175623",1995,7,29,"175623_02","DJB IJ GMC","07/18/2024",NA,50,41,"1292","impact","impact_1994-2003","30.75417","-89.82694","MYX.AK",0
"1705","184784",1997,10,12,"184784_01","ij cjw","07/22/2024","na",57,48,"1462","impact","impact_1994-2003","30.74195","-89.82528","MYX.AK",0
"1706","184784",1997,10,12,"184784_02","jt ij kl","07/22/2024","na",62,47,"1898","impact","impact_1994-2003","30.74195","-89.82528","MYX.AK",0
"1707","184784",1997,10,12,"184784_04","jt sc cjw","07/22/2024","na",63,48,"1906","impact","impact_1994-2003","30.74195","-89.82528","MYX.AK",0
"1708","184784",1997,10,12,"184784_03","djb sc gmc","07/22/2024","na",59,47,"1941","impact","impact_1994-2003","30.74195","-89.82528","MYX.AK",0
"1709","185790",1998,4,25,"185790_03","DMDM IJ CLW","07/22/2024","F",69,55,"3373","control","control_1994-2003","30.77611","-89.82777","MYX.AK",0
"1710","185790",1998,4,25,"185790_04","IJ DJB DMDM","07/22/2024","F",69,54,"2898","control","control_1994-2003","30.77611","-89.82777","MYX.AK",0
"1711","185790",1998,4,25,"185790_01","DJB GMC","07/22/2024",NA,69,55,"2957","control","control_1994-2003","30.77611","-89.82777","MYX.AK",0
"1712","185790",1998,4,25,"185790_02","DJB KL","07/22/2024",NA,76,63,"3728","control","control_1994-2003","30.77611","-89.82777","MYX.AK",0
"1713","186257",1998,7,18,"186257_01","jt djb gmc","07/10/2024","na",70,55,"3187","impact","impact_1994-2003","30.73694","-89.82694","MYX.AK",0
"1714","186257",1998,7,18,"186257_04","sc ij kl","07/10/2024","na",76,58,"3433","impact","impact_1994-2003","30.73694","-89.82694","MYX.AK",0
"1715","186257",1998,7,18,"186257_02","JT SJB GMC","7/10/2024","na",72,55,"3122","impact","impact_1994-2003","30.73694","-89.82694","MYX.AK",0
"1716","186257",1998,9,18,"186257_03","SC KL","7/10/2024","na",67,55,"2630","impact","impact_1994-2003","30.73694","-89.82694","MYX.AK",0
"1717","186646",1998,10,10,"186646_01","JT IJ KL","07/18/2024","na",70,54,"3012","control","control_1994-2003","30.77611","-89.82722","MYX.AK",0
"1718","186646",1998,10,10,"186646_02","SC CJW KL","07/18/2024","na",67,53,"2457","control","control_1994-2003","30.77611","-89.82722","MYX.AK",0
"1719","186646",1998,10,10,"186646_04","SC IJ CJW","07/18/2024","na",65,53,"2221","control","control_1994-2003","30.77611","-89.82722","MYX.AK",0
"1720","186646",1998,10,10,"186646_03","DJB KL","7/18/2024",NA,64,52,"2207","control","control_1994-2003","30.77611","-89.82722","MYX.AK",0
"1721","189549",1999,10,9,"189549_03","KL DJB DMDM","07/12/2024","F",74,60,"3261","impact","impact_1994-2003","30.70389","-89.84472","MYX.AK",0
"1722","189549",1999,10,9,"189549_04","jt sc dmdm","07/12/2024","f",72,55,"3038","impact","impact_1994-2003","30.70389","-89.84472","MYX.AK",0
"1723","189549",1999,10,9,"189549_02","ij gmc cjw","07/12/2024","na",74,63,"na","impact","impact_1994-2003","30.70389","-89.84472","MYX.AK",0
"1724","189549",1999,10,9,"189549_01","IJ SC","07/12/2024",NA,74,59,"3492","impact","impact_1994-2003","30.70389","-89.84472","MYX.AK",0
"1725","190938",2000,7,1,"190938_02","DJB KL","07/19/2024",NA,82,64,"4417","control","control_1994-2003","30.77583","-89.82722","MYX.AK",0
"1726","190938",2000,7,1,"190938_03","ij sc kl","07/19/2024","na",70,57,"2702","control","control_1994-2003","30.77583","-89.82722","MYX.AK",NA
"1727","190938",2000,7,1,"190938_04","DJB GMC","07/19/2024",NA,68,53,"2689","control","control_1994-2003","30.77583","-89.82722","MYX.AK",0
"1728","190938",2000,7,1,"190938_01","DJB DMDM","07/19/2024",NA,66,54,"1966","control","control_1994-2003","30.77583","-89.82722","MYX.AK",1
"1729","192995",2001,7,21,"192995_01","SC/IJ DMDM","07/10/2024",NA,42,34,"558","impact","impact_1994-2003","30.74195","-89.82528","MYX.AK",0
"1730","192995",2001,7,21,"192995_03","DJB GMC SC KL","7/10/2024","na",40,30,"506","impact","impact_1994-2003","30.74195","-89.82528","MYX.AK",0
"1731","192995",2001,7,21,"192995_04","SC KL","7/10/2024","na",38,30,"392","impact","impact_1994-2003","30.74195","-89.82528","MYX.AK",0
"1732","192995",2001,7,21,"192995_02","DJB GMC","07/10/2024",NA,43,35,"752","impact","impact_1994-2003","30.74195","-89.82528","MYX.AK",0
"1733","196858",2004,1,31,"196858_02","SC","07/15/2024","F",58,47,"1258","control","control_2004-2013","30.77611","-89.82777","MYX.AK",0
"1734","196858",2004,1,31,"196858_04","ij jt kl","07/15/2024","f",92,75,"5799","control","control_2004-2013","30.77611","-89.82777","MYX.AK",0
"1735","196858",2004,1,31,"196858_01","SC DMDM","07/15/2024",NA,61,48,"1548","control","control_2004-2013","30.77611","-89.82777","MYX.AK",0
"1736","196858",2004,1,31,"196858_03","SC","07/15/2024",NA,63,47,"1478","control","control_2004-2013","30.77611","-89.82777","MYX.AK",0
"1737","196877",2004,1,31,"196877_04","DJB JT KL","07/18/2024",NA,83,66,"3263","impact","impact_2004-2013","30.75444","-89.82722","MYX.AK",0
"1738","196877",2004,1,31,"196877_02","SC CJW","07/18/2024",NA,69,56,"2256","impact","impact_2004-2013","30.75444","-89.82722","MYX.AK",0
"1739","196877",2004,1,31,"196877_01","CLW","07/18/2024",NA,70,54,"2221","impact","impact_2004-2013","30.75444","-89.82722","MYX.AK",0
"1740","196877",2004,1,31,"196877_03","cjw kl jt","07/18/2024",NA,87,68,"4915","impact","impact_2004-2013","30.75444","-89.82722","MYX.AK",0
"1741","196886",2004,1,31,"196886_04","DJB GMC","07/12/2024",NA,77,63,"3849","impact","impact_2004-2013","30.74195","-89.82528","MYX.AK",0
"1742","196886",2004,1,31,"196886_02","jt ij","07/12/2024","f",74,58,"3190","impact","impact_2004-2013","30.74195","-89.82528","MYX.AK",0
"1743","196886",2004,1,31,"196886_01","djb cjw","07/12/2024","na",98,78,"7711","impact","impact_2004-2013","30.74195","-89.82528","MYX.AK",0
"1744","196886",2004,1,31,"196886_03","jt kl","07/12/2024","f",89,70,"5441","impact","impact_2004-2013","30.74195","-89.82528","MYX.AK",0
"1745","197038",2004,4,24,"197038_03","DJB JT CJW","07/16/2024",NA,62,49,"2128","impact","impact_2004-2013","30.76528","-89.83222","MYX.AK",0
"1746","197038",2004,4,24,"197038_02","DJB CJW","07/16/2024","na",58,49,"1748","impact","impact_2004-2013","30.76528","-89.83222","MYX.AK",0
"1747","197038",2004,4,24,"197038_04","sc jt gmc","07/17/2024","na",63,52,"2081","impact","impact_2004-2013","30.76528","-89.83222","MYX.AK",0
"1748","197038",2004,4,24,"197038_01","SC IJ GMC","07/16/2024","na",63,51,"1956","impact","impact_2004-2013","30.76528","-89.83222","MYX.AK",0
"1749","197056",2004,4,24,"197056_01","DJB KL","7/10/2024","na",59,45,"1548","impact","impact_2004-2013","30.74195","-89.82528","MYX.AK",0
"1750","197056",2004,4,24,"197056_03","DJB/GMC","7/10/2024","na",58,43,"1516","impact","impact_2004-2013","30.74195","-89.82528","MYX.AK",0
"1751","197056",2004,4,24,"197056_04","sc djb sc kl gmc","07/10/2024","na",57,46,"1630","impact","impact_2004-2013","30.74195","-89.82528","MYX.AK",0
"1752","197056",2004,4,24,"197056_02","SC DJB CJW","7/10/2024","na",58,47,"1811","impact","impact_2004-2013","30.74195","-89.82528","MYX.AK",0
"1753","197275",2004,7,17,"197275_02","sc clw","07/15/2024","na",62,49,"1698","impact","impact_2004-2013","30.74055","-89.82694","MYX.AK",0
"1754","197275",2004,7,17,"197275_04","SC IJ GMC","07/16/2024",NA,67,50,"1930","impact","impact_2004-2013","30.74055","-89.82694","MYX.AK",0
"1755","197275",2004,7,17,"197275_01","JT DMDM CJW","07/15/2024","na",71,54,"2267","impact","impact_2004-2013","30.74055","-89.82694","MYX.AK",0
"1756","197275",2004,7,17,"197275_03","djb cjw","07/15/2024","na",69,55,"2311","impact","impact_2004-2013","30.74055","-89.82694","MYX.AK",0
"1757","198570",2005,7,15,"198570_03","sc dmdm","07/22/2024",NA,48,36,"973","control","control_2004-2013","30.77611","-89.82777","MYX.AK",0
"1758","198570",2005,7,15,"198570_02","jt djb gmc","07/22/2024","na",43,37,"978","control","control_2004-2013","30.77611","-89.82777","MYX.AK",0
"1759","198570",2005,7,15,"198570_01","sc dmdm","07/22/2024","F",46,37,"805","control","control_2004-2013","30.77611","-89.82777","MYX.AK",0
"1760","198570",2005,7,15,"198570_04","sc cjw","07/22/2024",NA,47,37,"899","control","control_2004-2013","30.77611","-89.82777","MYX.AK",0
"1761","198587",2005,7,15,"198587_02","JT SC CLW","7/11/2024","na",51,40,"1183","impact","impact_2004-2013","30.75444","-89.82722","MYX.AK",0
"1762","198587",2005,7,15,"198587_04","JT DJB CJW","7/11/2024","na",50,40,"1052","impact","impact_2004-2013","30.75444","-89.82722","MYX.AK",0
"1763","198587",2005,7,15,"198587_03","DJB JT KL CJW","07/11/2024","na",52,40,"1253","impact","impact_2004-2013","30.75444","-89.82722","MYX.AK",0
"1764","198587",2005,7,15,"198587_01","IJ SC CJW","7/11/2024","na",51,44,"1246","impact","impact_2004-2013","30.75444","-89.82722","MYX.AK",0
"1765","198623",2005,7,15,"198634_02","SC GMC","7/10/2024","na",49,35,"937","impact","impact_2004-2013","30.70222","-89.84417","MYX.AK",0
"1766","198623",2005,7,15,"198623_04","jt sc kl","07/11/2024","na",50,38,"1052","impact","impact_2004-2013","30.70222","-89.84417","MYX.AK",0
"1767","198623",2005,7,15,"198623_01","DJB/ DMDM","7/10/2024","na",47,37,"400","impact","impact_2004-2013","30.70222","-89.84417","MYX.AK",0
"1768","198623",2005,7,15,"198623_03","DJB CJW","07/10/2024","na",47,38,"1046","impact","impact_2004-2013","30.70222","-89.84417","MYX.AK",0
"1769","175623",1995,7,29,"175623_04","DJB IJ ","07/18/2024",NA,51,40,"1184","impact","impact_1994-2003","30.75417","-89.82694","MYX.EYE",0
"1770","30995",1963,12,12,"30995_02","SC CJW","07/18/2024",NA,84,68,"5293","control","control_1954-1963","30.77861","-89.82972","MYX.EYE",0
"1771","30995",1963,12,12,"30995_01","JT DMDM KL","07/08/2024","na",78,60,"3996","control","control_1954-1963","30.77861","-89.82972","MYX.EYE",0
"1772","30995",1963,12,12,"30995_04","sc ij dmdm","07/18/2024","f",88,70,"6293","control","control_1954-1963","30.77861","-89.82972","MYX.EYE",0
"1773","30995",1963,12,12,"30995_03","JT IJ GMC","07/18/2024","na",83,65,"4592","control","control_1954-1963","30.77861","-89.82972","MYX.EYE",0
"1774","31084",1964,2,20,"31084_03","IJ DJB KL","07/19/2024","F",92,72,"6452","control","control_1964-1973","30.77861","-89.82972","MYX.EYE",0
"1775","31084",1964,2,20,"31084_04","SC DJB GMC","07/19/2024",NA,93,77,"4966","control","control_1964-1973","30.77861","-89.82972","MYX.EYE",0
"1776","31084",1964,2,20,"31084_02","sc ij cjw","07/19/2024","na",93,74,"7820","control","control_1964-1973","30.77861","-89.82972","MYX.EYE",0
"1777","31084",1964,2,20,"31084_01","dmdm gmc","07/19/2024","f",92,71,"6352","control","control_1964-1973","30.77861","-89.82972","MYX.EYE",0
"1778","31145",1963,6,23,"31145_03","djb cjw","07/22/2024","na",67,52,"2270","control","control_1954-1963","30.77861","-89.82972","MYX.EYE",0
"1779","31145",1963,6,23,"31145_02","sc jt gmc","07/22/2024","na",65,54,"2017","control","control_1954-1963","30.77861","-89.82972","MYX.EYE",0
"1780","31145",1963,6,23,"31145_01","JT CJW","07/22/2024","na",70,53,"2608","control","control_1954-1963","30.77861","-89.82972","MYX.EYE",0
"1781","31145",1963,6,23,"31145_04","djb dmdm","07/22/2024","na",44,35,"657","control","control_1954-1963","30.77861","-89.82972","MYX.EYE",0
"1782","31194",1963,5,19,"31194_03","SD GMC","04/02/2024",NA,69,52,"","control","control_1954-1963","30.77861","-89.82972","MYX.EYE",0
"1783","31194",1963,5,19,"31194_02","SD CJW","04/02/2024",NA,74,61,"","control","control_1954-1963","30.77861","-89.82972","MYX.EYE",0
"1784","31194",1963,5,19,"31194_01","ht kl","04/01/2024","na",71,55,"","control","control_1954-1963","30.77861","-89.82972","MYX.EYE",0
"1785","31194",1963,5,19,"31194_04","SD DD","04/02/2024","F",84,68,"","control","control_1954-1963","30.77861","-89.82972","MYX.EYE",0
"1786","31296",1963,12,13,"31296_03","DD GMC","03/27/2024","F",105,85,"","impact","impact_1954-1963","30.70222","-89.84417","MYX.EYE",0
"1787","31296",1963,12,13,"31296_04","dd ht kl","04/01/2024","f",106,81,"","impact","impact_1954-1963","30.70222","-89.84417","MYX.EYE",0
"1788","31296",1963,12,13,"31296_02","kl","03/27/2024","f",77,62,"","impact","impact_1954-1963","30.70222","-89.84417","MYX.EYE",0
"1789","31296",1963,12,13,"31296_01","gmc cjw","03/27/2024","f",113,89,"","impact","impact_1954-1963","30.70222","-89.84417","MYX.EYE",0
"1790","37937",1965,6,5,"37937_01","SC KL","07/09/2024",NA,86,73,"5392","control","control_1964-1973","30.77861","-89.82972","MYX.EYE",0
"1791","37937",1965,6,5,"37937_02","DJB KL","07/09/2024",NA,71,58,"2952","control","control_1964-1973","30.77861","-89.82972","MYX.EYE",0
"1792","37937",1965,6,5,"37937_03","SC KL","07/09/2024",NA,93,75,"6055","control","control_1964-1973","30.77861","-89.82972","MYX.EYE",0
"1793","37937",1965,6,5,"37937_04","SC KL","07/09/2024",NA,87,68,"5306","control","control_1964-1973","30.77861","-89.82972","MYX.EYE",0
"1794","37981",1965,7,3,"37981_04","ij sc djb kl","07/11/2024","na",68,54,"2539","impact","impact_1964-1973","30.70222","-89.84417","MYX.EYE",0
"1795","37981",1965,7,3,"37981_03","JT DJB DMDM","7/11/2024","na",47,36,"793","impact","impact_1964-1973","30.70222","-89.84417","MYX.EYE",0
"1796","37981",1965,7,3,"37981_02","IJ SC/DMDM","07/11/2024",NA,67,54,"2627","impact","impact_1964-1973","30.70222","-89.84417","MYX.EYE",0
"1797","37981",1965,7,3,"37981_01","SC/GML","7/11/2024","na",49,38,"954","impact","impact_1964-1973","30.70222","-89.84417","MYX.EYE",0
"1798","42915",1967,1,6,"42915_04","SC CJW KL","07/18/2024",NA,67,53,"2278","impact","impact_1964-1973","30.70222","-89.84417","MYX.EYE",0
"1799","42915",1967,1,6,"42915_02","DJB JT KL","07/18/2024",NA,69,56,"2636","impact","impact_1964-1973","30.70222","-89.84417","MYX.EYE",0
"1800","42915",1967,1,6,"42915_01","JT DMDM","07/18/2024",NA,71,54,"2783","impact","impact_1964-1973","30.70222","-89.84417","MYX.EYE",0
"1801","42915",1967,1,6,"42915_03","JT SC ","07/18/2024",NA,63.5,48,"2019","impact","impact_1964-1973","30.70222","-89.84417","MYX.EYE",0
"1802","43824",1967,2,28,"43824_04","JT DMDM KL","07/17/2024","F",65,50,"2112","impact","impact_1964-1973","30.70222","-89.84417","MYX.EYE",0
"1803","43824",1967,2,28,"43824_03","DJB DMDM","07/17/2024","F",70,56,"2943","impact","impact_1964-1973","30.70222","-89.84417","MYX.EYE",0
"1804","43824",1967,2,28,"43824_02","SC IJ CJW","07/17/2024","F",61,48,"1462","impact","impact_1964-1973","30.70222","-89.84417","MYX.EYE",0
"1805","43824",1967,2,28,"43824_01","DJB DMDM KL","07/17/2024","na",65,51,"2168","impact","impact_1964-1973","30.70222","-89.84417","MYX.EYE",0
"1806","49517",1967,12,26,"49517_02","DJB KL","7/10/2024","na",69,52,"2121","impact","impact_1964-1973","30.70222","-89.84417","MYX.EYE",0
"1807","49517",1967,12,26,"49517_03","IJ.DMDM","7/10/2024","na",79,63,"3717","impact","impact_1964-1973","30.70222","-89.84417","MYX.EYE",0
"1808","49517",1967,12,26,"49517_01","djb clw","07/10/2024","na",91,73,"5421","impact","impact_1964-1973","30.70222","-89.84417","MYX.EYE",0
"1809","49517",1967,12,26,"49517_04","sc cjw","07/10/2024","F",105,85,"10620","impact","impact_1964-1973","30.70222","-89.84417","MYX.EYE",0
"1810","50356",1968,2,21,"50356_03","CJW","07/09/2024",NA,86,72,"6072","impact","impact_1964-1973","30.70222","-89.84417","MYX.EYE",0
"1811","50356",1968,2,21,"50356_01","SC JT","07/09/2024",NA,81,68,"4975","impact","impact_1964-1973","30.70222","-89.84417","MYX.EYE",0
"1812","50356",1968,2,21,"50356_04","DMDM","07/09/2024",NA,86,69,"5610","impact","impact_1964-1973","30.70222","-89.84417","MYX.EYE",0
"1813","50356",1968,2,21,"50356_02","DJB KL","07/09/2024",NA,97,78,"8489","impact","impact_1964-1973","30.70222","-89.84417","MYX.EYE",0
"1814","59432",1969,10,28,"59432_02","SC ","07/12/2024","na",48,36,"869","control","control_1964-1973","30.77861","-89.82972","MYX.EYE",0
"1815","59432",1969,10,28,"59432_03","sc gmc dmdm","07/11/2024","na",60,48,"1926","control","control_1964-1973","30.77861","-89.82972","MYX.EYE",0
"1816","59432",1969,10,28,"59432_04","CLW","07/12/2024","na",65,51,"2342","control","control_1964-1973","30.77861","-89.82972","MYX.EYE",0
"1817","59432",1969,10,28,"59432_01","SC KL","07/11/2024","na",67,53,"2553","control","control_1964-1973","30.77861","-89.82972","MYX.EYE",0
"1818","70490",1971,7,15,"70490_03","djb dmdm","07/24/2024","na",33,26,"305","control","control_1964-1973","30.77861","-89.82972","MYX.EYE",0
"1819","70490",1971,7,15,"70490_02","ij djb","07/24/2024","na",56,44,"1412","control","control_1964-1973","30.77861","-89.82972","MYX.EYE",0
"1820","70490",1971,7,15,"70490_04","sc djb gmc","07/24/2024","na",45,36,"772","control","control_1964-1973","30.77861","-89.82972","MYX.EYE",0
